"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
3,"Adam Wiśniewski",1,0,1,0,3.67,39,56,75,131,22,6.00,14,26.73,34.36,8.009,3,0,3,17,7,0,0.43,5.73,13.36,32.45,1,0,4,0,6.545,0.641,0.567,0.607,3,5,19,20,0.487
"","TOTALS",1,0,1,0,3.67,39,56,75,131,22,6.00,14,26.73,34.36,8.009,3,0,3,17,7,0,0.43,5.73,13.36,32.45,1,0,4,0,6.545,0.641,0.567,0.607,3,5,19,20,0.487
