"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
69," Idzik",1,0,0,0,4.00,36,39,72,111,19,4.75,16,28.00,36.00,6.350,3,1,2,21,1,0,3.00,5.25,1.75,36.75,1,0,0,1,5.500,0.639,0.618,0.667,6,3,20,16,0.556
"","TOTALS",1,0,0,0,4.00,36,39,72,111,19,4.75,16,28.00,36.00,6.350,3,1,2,21,1,0,3.00,5.25,1.75,36.75,1,0,0,1,5.500,0.639,0.618,0.667,6,3,20,16,0.556
