"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
33," Dublasiewicz",1,0,0,0,7.00,28,44,71,115,1,0.14,1,1.29,1.29,1.529,13,9,4,3,5,0,2.60,16.71,6.43,3.86,0,0,1,0,1.143,0.286,0.130,0.300,5,0,17,11,0.607
"","TOTALS",1,0,0,0,7.00,28,44,71,115,1,0.14,1,1.29,1.29,1.529,13,9,4,3,5,0,2.60,16.71,6.43,3.86,0,0,1,0,1.143,0.286,0.130,0.300,5,0,17,11,0.607
