"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
20," Myrek",1,0,0,0,6.00,31,47,70,117,10,1.67,5,7.50,7.50,3.267,7,4,3,11,5,0,1.40,10.50,7.50,16.50,0,0,0,0,2.667,0.516,0.423,0.579,3,4,15,16,0.484
"","TOTALS",1,0,0,0,6.00,31,47,70,117,10,1.67,5,7.50,7.50,3.267,7,4,3,11,5,0,1.40,10.50,7.50,16.50,0,0,0,0,2.667,0.516,0.423,0.579,3,4,15,16,0.484
