"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
57,"Tadeusz Romanowski",1,0,0,0,4.00,23,37,50,87,7,1.75,5,8.75,11.25,5.600,6,3,3,6,3,0,2.00,10.50,5.25,10.50,0,0,0,1,2.250,0.391,0.300,0.385,2,4,11,12,0.478
20,"Wiktor Mantorski",1,0,0,0,1.67,12,23,20,43,7,4.20,3,12.60,16.20,9.100,1,0,1,3,3,0,0.33,4.20,12.60,12.60,1,0,1,0,3.600,0.583,0.375,0.429,3,0,4,8,0.333
5,"Igor Sawczuk",1,0,0,0,0.00,3,10,1,11,0,0.00,0,0.00,0.00,0.000,0,0,0,0,2,0,0.00,0.00,0.00,0.00,1,0,5,0,0.000,1.000,0.000,0.000,0,0,1,2,0.333
50,"Oskar Kopeć",1,0,0,0,0.33,1,2,4,6,0,0.00,0,0.00,0.00,3.100,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,1,0,1,0.000
"","TOTALS",1,0,0,0,6.00,39,72,75,147,14,2.33,8,9.33,12.00,7.933,7,3,4,9,8,0,0.88,8.17,9.33,10.50,2,0,6,1,2.833,0.487,0.310,0.381,5,5,16,23,0.410
