"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
48,"Samuel Camacho",1,0,0,0,3.33,16,28,41,69,1,0.30,0,0.00,0.00,2.800,8,1,7,1,5,0,1.60,16.80,10.50,2.10,0,0,0,0,1.800,0.375,0.091,0.333,2,0,11,5,0.688
23,"Jakub Wojtczak",1,1,0,0,3.67,16,29,41,70,0,0.00,0,0.00,0.00,2.555,7,3,4,0,3,0,2.33,13.36,5.73,0.00,1,0,0,0,0.818,0.250,0.000,0.000,1,4,8,8,0.500
"","TOTALS",1,1,0,0,7.00,32,57,82,139,1,0.14,0,0.00,0.00,2.671,15,4,11,1,8,0,1.88,15.00,8.00,1.00,1,0,0,0,1.286,0.313,0.043,0.125,3,4,19,13,0.594
