"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
7,"Adam Pepłoński",1,0,1,0,4.00,28,65,45,110,9,2.25,8,14.00,18.00,10.100,1,1,0,6,9,0,0.11,1.75,15.75,10.50,1,0,0,0,3.750,0.571,0.333,0.353,5,5,11,17,0.393
17,"Konrad Szczepański",1,0,0,0,1.00,8,21,9,30,4,4.00,1,7.00,9.00,15.100,0,0,0,1,4,0,0.00,0.00,28.00,7.00,0,0,4,0,5.000,0.625,0.250,0.250,0,2,3,5,0.375
3,"Adam Wiśniewski",1,0,0,0,1.00,10,14,15,29,6,6.00,1,7.00,9.00,25.100,0,0,0,3,2,0,0.00,0.00,14.00,21.00,1,0,0,1,5.000,0.600,0.429,0.333,1,2,4,6,0.400
"","TOTALS",1,0,1,0,6.00,46,100,69,169,19,3.17,10,11.67,15.00,13.433,1,1,0,10,15,0,0.07,1.17,17.50,11.67,2,0,4,1,4.167,0.587,0.345,0.333,6,9,18,28,0.391
