"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
69," Idzik ",1,0,0,0,5.33,34,36,67,103,12,2.25,10,16.88,16.88,2.163,7,3,4,13,3,0,2.33,11.81,5.06,21.94,0,0,1,0,3.000,0.471,0.419,0.542,5,5,24,10,0.706
"","TOTALS",1,0,0,0,5.33,34,36,67,103,12,2.25,10,16.88,16.88,2.163,7,3,4,13,3,0,2.33,11.81,5.06,21.94,0,0,1,0,3.000,0.471,0.419,0.542,5,5,24,10,0.706
