"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
11,"Paweł Sztejka",1,1,0,0,6.00,18,12,53,65,0,0.00,0,0.00,0.00,2.100,3,1,2,2,0,0,0.00,3.50,0.00,2.33,0,0,0,0,0.333,0.111,0.111,0.133,4,9,14,4,0.778
"","TOTALS",1,1,0,0,6.00,18,12,53,65,0,0.00,0,0.00,0.00,2.100,3,1,2,2,0,0,0.00,3.50,0.00,2.33,0,0,0,0,0.333,0.111,0.111,0.133,4,9,14,4,0.778
