"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
75," R. Philipp",1,0,0,0,2.67,19,23,26,49,8,3.00,8,27.00,27.00,5.725,1,0,1,8,3,0,0.33,3.38,10.13,27.00,0,0,0,0,4.125,0.579,0.500,0.533,2,5,9,10,0.474
20," N. Myrek",1,0,0,0,2.33,20,28,30,58,10,4.29,10,38.57,38.57,7.386,1,0,1,10,2,0,0.50,3.86,7.71,38.57,2,0,2,0,5.143,0.700,0.625,0.667,3,2,11,9,0.550
24," A. Tatarevick",1,0,0,0,0.00,4,13,4,17,4,0.00,4,0.00,0.00,0.000,0,0,0,1,2,0,0.00,0.00,0.00,0.00,1,0,1,0,0.000,1.000,1.000,1.000,0,0,0,4,0.000
32," M. Kasinski",1,0,0,0,1.00,9,0,12,12,5,5.00,5,45.00,45.00,3.100,0,0,0,6,0,0,0.00,0.00,0.00,54.00,0,0,0,0,6.000,0.667,0.667,0.667,3,0,9,0,1.000
"","TOTALS",1,0,0,0,6.00,52,64,72,136,27,4.50,27,40.50,40.50,7.433,2,0,2,25,7,0,0.29,3.00,10.50,37.50,3,0,3,0,5.333,0.673,0.595,0.625,8,7,29,23,0.558
