"#","Name","G","W","L","SV","IP","BF","Ball","Str","PIT","R","RA","ER","ERA","ERA9","FIP","K","Kc","Ks","H","BB","IBB","K/BB","K/GI","BB/GI","H/GI","HB","BK","WP","HR","WHIP","OBP","BAA","BABIP","GO","AO","FPS","FPB","FPS%"
7,"Phil Richmond",1,0,1,0,6.00,29,43,67,110,3,0.50,3,3.50,4.50,3.267,7,4,3,7,3,0,2.33,8.17,3.50,8.17,2,0,1,0,1.667,0.414,0.292,0.412,4,6,22,7,0.759
"","TOTALS",1,0,1,0,6.00,29,43,67,110,3,0.50,3,3.50,4.50,3.267,7,4,3,7,3,0,2.33,8.17,3.50,8.17,2,0,1,0,1.667,0.414,0.292,0.412,4,6,22,7,0.759
